symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
JPPOWER,INE351F01018,5/21/2024,NSE,EQ,EQ,buy,FALSE,260,19.950001,45459452,1.2E+15,2024-05-21T12:14:08
ASHOKLEY,INE208A01029,5/21/2024,BSE,EQ,A,buy,FALSE,20,209.699997,5247000,1.71627E+18,2024-05-21T12:19:42
BHEL,INE257A01026,5/22/2024,BSE,EQ,A,sell,FALSE,25,304.850006,2255200,1.71635E+18,2024-05-22T09:19:09
IREDA,INE202E01016,5/22/2024,NSE,EQ,EQ,buy,FALSE,50,190.800003,26701639,1.1E+15,2024-05-22T12:39:14
ZENTEC,INE251B01027,5/27/2024,NSE,EQ,EQ,buy,FALSE,1,957.400024,69155649,1.3E+15,2024-05-27T15:28:50
ZENTEC,INE251B01027,5/27/2024,NSE,EQ,EQ,buy,FALSE,1,957.400024,69155650,1.3E+15,2024-05-27T15:28:50
BORORENEW,INE666D01022,5/28/2024,NSE,EQ,EQ,sell,FALSE,24,483.600006,197754,1E+15,2024-05-28T09:17:18
BORORENEW,INE666D01022,5/28/2024,NSE,EQ,EQ,sell,FALSE,5,483.75,197753,1E+15,2024-05-28T09:17:18
BORORENEW,INE666D01022,5/28/2024,NSE,EQ,EQ,sell,FALSE,91,483.450012,197755,1E+15,2024-05-28T09:17:18
UCOBANK,INE691A01018,5/28/2024,NSE,EQ,EQ,sell,FALSE,150,60.049999,61509265,1.3E+15,2024-05-28T09:44:03
SWANENERGY,INE665A01038,5/28/2024,BSE,EQ,A,sell,FALSE,10,627.150024,1149900,1.71687E+18,2024-05-28T09:55:02
EXIDEIND,INE302A01020,5/28/2024,BSE,EQ,A,buy,FALSE,50,509.049988,4093700,1.71687E+18,2024-05-28T10:20:53
NATIONALUM,INE139A01034,5/28/2024,NSE,EQ,EQ,buy,FALSE,17,199.199997,42679575,1.2E+15,2024-05-28T10:24:01
NATIONALUM,INE139A01034,5/28/2024,NSE,EQ,EQ,buy,FALSE,1,199.199997,42679574,1.2E+15,2024-05-28T10:24:01
ZENTEC,INE251B01027,5/29/2024,BSE,EQ,A,buy,FALSE,3,919.900024,23297600,1.71695E+18,2024-05-29T09:27:08
MTARTECH,INE864I01014,5/29/2024,NSE,EQ,EQ,sell,FALSE,10,1882,41892888,1.2E+15,2024-05-29T09:59:11
TIPSINDLTD,INE716B01029,5/31/2024,NSE,EQ,EQ,buy,FALSE,9,423.75,63332527,1.3E+15,2024-05-31T11:04:01
TIPSINDLTD,INE716B01029,5/31/2024,NSE,EQ,EQ,buy,FALSE,5,423.75,63332528,1.3E+15,2024-05-31T11:04:01
TIPSINDLTD,INE716B01029,5/31/2024,NSE,EQ,EQ,buy,FALSE,6,423.75,63332529,1.3E+15,2024-05-31T11:04:01
PRAJIND,INE074A01025,5/31/2024,NSE,EQ,EQ,buy,FALSE,20,531.5,45062268,1.2E+15,2024-05-31T12:22:49
AWL,INE699H01024,5/31/2024,NSE,EQ,EQ,buy,FALSE,15,355.200012,6991312,1E+15,2024-05-31T14:34:32
AMBUJACEM,INE079A01024,5/31/2024,BSE,EQ,A,buy,FALSE,10,635.200012,4910700,1.71714E+18,2024-05-31T14:34:47
BORORENEW,INE666D01022,6/3/2024,NSE,EQ,EQ,buy,FALSE,5,482.75,1921956,1E+15,2024-06-03T09:35:04
BORORENEW,INE666D01022,6/3/2024,NSE,EQ,EQ,buy,FALSE,1,482.75,1921955,1E+15,2024-06-03T09:35:04
BORORENEW,INE666D01022,6/3/2024,NSE,EQ,EQ,buy,FALSE,2,482.700012,1921952,1E+15,2024-06-03T09:35:04
BORORENEW,INE666D01022,6/3/2024,NSE,EQ,EQ,buy,FALSE,21,482.700012,1921953,1E+15,2024-06-03T09:35:04
BORORENEW,INE666D01022,6/3/2024,NSE,EQ,EQ,buy,FALSE,1,482.700012,1921954,1E+15,2024-06-03T09:35:04
INDUSTOWER,INE121J01017,6/3/2024,BSE,EQ,A,buy,FALSE,15,364.149994,17217300,1.71741E+18,2024-06-03T15:11:18
GAIL,INE129A01019,6/4/2024,NSE,EQ,EQ,sell,FALSE,125,215.25,20289401,1.1E+15,2024-06-04T09:15:55
GAIL,INE129A01019,6/4/2024,NSE,EQ,EQ,sell,FALSE,85,215.25,20289402,1.1E+15,2024-06-04T09:15:55
TATAPOWER,INE245A01021,6/4/2024,NSE,EQ,EQ,sell,FALSE,13,440.200012,60286351,1.3E+15,2024-06-04T09:16:00
TATAPOWER,INE245A01021,6/4/2024,NSE,EQ,EQ,sell,FALSE,44,440.200012,60286350,1.3E+15,2024-06-04T09:16:00
TATAPOWER,INE245A01021,6/4/2024,NSE,EQ,EQ,sell,FALSE,73,440.200012,60286349,1.3E+15,2024-06-04T09:16:00
JIOFIN,INE758E01017,6/4/2024,BSE,EQ,B,sell,FALSE,54,349.850006,3029200,1.71747E+18,2024-06-04T09:16:05
JIOFIN,INE758E01017,6/4/2024,BSE,EQ,B,sell,FALSE,11,349.899994,3028900,1.71747E+18,2024-06-04T09:16:05
JIOFIN,INE758E01017,6/4/2024,BSE,EQ,B,sell,FALSE,65,349.799988,3029400,1.71747E+18,2024-06-04T09:16:05
BHEL,INE257A01026,6/4/2024,NSE,EQ,EQ,sell,FALSE,66,297.5,295929,1E+15,2024-06-04T09:16:08
BHEL,INE257A01026,6/4/2024,NSE,EQ,EQ,sell,FALSE,9,297.5,295930,1E+15,2024-06-04T09:16:08
TEJASNET,INE010J01012,6/4/2024,NSE,EQ,EQ,sell,FALSE,19,1133.349976,60322245,1.3E+15,2024-06-04T09:16:14
RVNL,INE415G01027,6/4/2024,NSE,EQ,EQ,sell,FALSE,60,391.149994,60349240,1.3E+15,2024-06-04T09:16:26
NATIONALUM,INE139A01034,6/4/2024,NSE,EQ,EQ,sell,FALSE,140,189.050003,40312488,1.2E+15,2024-06-04T09:16:30
HINDCOPPER,INE531E01026,6/4/2024,NSE,EQ,EQ,sell,FALSE,100,360.5,20389943,1.1E+15,2024-06-04T09:16:35
BEL,INE263A01024,6/4/2024,BSE,EQ,A,sell,FALSE,8,305.799988,2011400,1.71747E+18,2024-06-04T09:16:40
BEL,INE263A01024,6/4/2024,BSE,EQ,A,sell,FALSE,42,305.75,2011600,1.71747E+18,2024-06-04T09:16:40
IRFC,INE053F01010,6/4/2024,BSE,EQ,A,sell,FALSE,120,182.5,18714400,1.71747E+18,2024-06-04T09:16:43
IREDA,INE202E01016,6/4/2024,BSE,EQ,B,sell,FALSE,10,184.449997,1496800,1.71747E+18,2024-06-04T09:16:46
IREDA,INE202E01016,6/4/2024,BSE,EQ,B,sell,FALSE,115,184.399994,1497000,1.71747E+18,2024-06-04T09:16:46
BSE,INE118H01025,6/4/2024,NSE,EQ,EQ,sell,FALSE,5,2666.449951,390980,1E+15,2024-06-04T09:16:50
SAIL,INE114A01011,6/4/2024,NSE,EQ,EQ,sell,FALSE,70,162.350006,60408461,1.3E+15,2024-06-04T09:16:54
HAL,INE066F01020,6/4/2024,BSE,EQ,A,sell,FALSE,1,5066.399902,1115500,1.71747E+18,2024-06-04T09:16:58
IRCON,INE962Y01021,6/4/2024,BSE,EQ,A,sell,FALSE,22,271.5,20030500,1.71747E+18,2024-06-04T09:17:02
IRCON,INE962Y01021,6/4/2024,BSE,EQ,A,sell,FALSE,22,271.450012,20030800,1.71747E+18,2024-06-04T09:17:02
IRCON,INE962Y01021,6/4/2024,BSE,EQ,A,sell,FALSE,6,271.399994,20031000,1.71747E+18,2024-06-04T09:17:02
MAHABANK,INE457A01014,6/4/2024,BSE,EQ,A,sell,FALSE,150,69.639999,20209800,1.71747E+18,2024-06-04T09:17:05
NHPC,INE848E01016,6/4/2024,NSE,EQ,EQ,sell,FALSE,120,108.699997,40390540,1.2E+15,2024-06-04T09:17:08
HDFCBANK,INE040A01034,6/4/2024,NSE,EQ,EQ,sell,FALSE,20,1532.550049,20466012,1.1E+15,2024-06-04T09:17:11
MAPMYINDIA,INE0BV301023,6/4/2024,BSE,EQ,A,sell,FALSE,10,1900.849976,20818600,1.71747E+18,2024-06-04T09:17:14
IRCTC,INE335Y01020,6/4/2024,NSE,EQ,EQ,sell,FALSE,10,1025.099976,20477264,1.1E+15,2024-06-04T09:17:17
CAMS,INE596I01012,6/4/2024,BSE,EQ,A,sell,FALSE,2,3487.75,21198500,1.71747E+18,2024-06-04T09:17:20
ASHOKLEY,INE208A01029,6/4/2024,NSE,EQ,EQ,sell,FALSE,20,231.600006,459383,1E+15,2024-06-04T09:17:23
KPITTECH,INE04I401011,6/4/2024,BSE,EQ,A,sell,FALSE,4,1431.75,21618600,1.71747E+18,2024-06-04T09:17:26
AMBUJACEM,INE079A01024,6/4/2024,NSE,EQ,EQ,sell,FALSE,1,649,470765,1E+15,2024-06-04T09:17:29
AMBUJACEM,INE079A01024,6/4/2024,NSE,EQ,EQ,sell,FALSE,1,649,470766,1E+15,2024-06-04T09:17:29
AMBUJACEM,INE079A01024,6/4/2024,NSE,EQ,EQ,sell,FALSE,8,648.900024,470767,1E+15,2024-06-04T09:17:29
IRB,INE821I01022,6/4/2024,BSE,EQ,A,sell,FALSE,80,70.989998,2989100,1.71747E+18,2024-06-04T09:17:33
PRAJIND,INE074A01025,6/4/2024,NSE,EQ,EQ,sell,FALSE,20,537.099976,40444555,1.2E+15,2024-06-04T09:17:36
ZENTEC,INE251B01027,6/4/2024,NSE,EQ,EQ,sell,FALSE,5,958.900024,60500089,1.3E+15,2024-06-04T09:17:40
CDSL,INE736A01011,6/4/2024,NSE,EQ,EQ,sell,FALSE,3,2105.449951,497108,1E+15,2024-06-04T09:17:43
CDSL,INE736A01011,6/4/2024,NSE,EQ,EQ,sell,FALSE,2,2105.449951,497107,1E+15,2024-06-04T09:17:43
AWL,INE699H01024,6/4/2024,BSE,EQ,A,sell,FALSE,15,356.850006,22839900,1.71747E+18,2024-06-04T09:17:46
TATAPOWER,INE245A01021,6/4/2024,NSE,EQ,EQ,buy,FALSE,120,448.350006,60565715,1.3E+15,2024-06-04T09:18:17
TATAPOWER,INE245A01021,6/4/2024,NSE,EQ,EQ,buy,FALSE,10,448.399994,60565716,1.3E+15,2024-06-04T09:18:17
GAIL,INE129A01019,6/4/2024,NSE,EQ,EQ,buy,FALSE,47,220.449997,20626181,1.1E+15,2024-06-04T09:18:40
GAIL,INE129A01019,6/4/2024,NSE,EQ,EQ,buy,FALSE,30,220.449997,20626180,1.1E+15,2024-06-04T09:18:40
GAIL,INE129A01019,6/4/2024,NSE,EQ,EQ,buy,FALSE,133,220.449997,20626179,1.1E+15,2024-06-04T09:18:40
SJVN,INE002L01015,6/4/2024,BSE,EQ,A,sell,FALSE,50,131.600006,3192800,1.71747E+18,2024-06-04T09:21:52
DREAMFOLKS,INE0JS101016,6/4/2024,NSE,EQ,EQ,sell,FALSE,2,457.600006,22848629,1.1E+15,2024-06-04T09:39:30
BORORENEW,INE666D01022,6/4/2024,NSE,EQ,EQ,sell,FALSE,3,473.899994,2818051,1E+15,2024-06-04T09:39:58
BORORENEW,INE666D01022,6/4/2024,NSE,EQ,EQ,sell,FALSE,1,473.899994,2818052,1E+15,2024-06-04T09:39:58
BORORENEW,INE666D01022,6/4/2024,NSE,EQ,EQ,sell,FALSE,5,473.649994,2818053,1E+15,2024-06-04T09:39:58
BORORENEW,INE666D01022,6/4/2024,NSE,EQ,EQ,sell,FALSE,2,473.600006,2818054,1E+15,2024-06-04T09:39:58
BORORENEW,INE666D01022,6/4/2024,NSE,EQ,EQ,sell,FALSE,3,473.600006,2818055,1E+15,2024-06-04T09:39:58
BORORENEW,INE666D01022,6/4/2024,NSE,EQ,EQ,sell,FALSE,1,473.549988,2818056,1E+15,2024-06-04T09:39:58
BORORENEW,INE666D01022,6/4/2024,NSE,EQ,EQ,sell,FALSE,10,473.549988,2818057,1E+15,2024-06-04T09:39:58
BORORENEW,INE666D01022,6/4/2024,NSE,EQ,EQ,sell,FALSE,1,473.450012,2818058,1E+15,2024-06-04T09:39:58
BORORENEW,INE666D01022,6/4/2024,NSE,EQ,EQ,sell,FALSE,4,473.450012,2818059,1E+15,2024-06-04T09:39:58
INDUSTOWER,INE121J01017,6/4/2024,NSE,EQ,EQ,sell,FALSE,15,341.850006,22914436,1.1E+15,2024-06-04T09:40:13
ASAHIINDIA,INE439A01020,6/4/2024,NSE,EQ,EQ,sell,FALSE,15,577.200012,2846951,1E+15,2024-06-04T09:40:18
GMRINFRA,INE776C01039,6/4/2024,NSE,EQ,EQ,sell,FALSE,100,83,22929206,1.1E+15,2024-06-04T09:40:23
WANBURY,INE107F01022,6/4/2024,BSE,EQ,B,sell,FALSE,30,142,22812000,1.71747E+18,2024-06-04T09:40:39
TATAMOTORS,INE155A01022,6/4/2024,BSE,EQ,A,sell,FALSE,10,920.799988,7424600,1.71747E+18,2024-06-04T09:40:55
TIPSINDLTD,INE716B01029,6/4/2024,BSE,EQ,B,sell,FALSE,20,390.350006,22997800,1.71747E+18,2024-06-04T09:41:00
YESBANK,INE528G01035,6/4/2024,NSE,EQ,EQ,sell,FALSE,300,22.75,62762662,1.3E+15,2024-06-04T09:41:06
IDFCFIRSTB,INE092T01019,6/4/2024,NSE,EQ,EQ,sell,FALSE,100,75.5,22997878,1.1E+15,2024-06-04T09:41:11
RKEC,INE786W01010,6/4/2024,NSE,EQ,EQ,sell,FALSE,60,83.75,62773825,1.3E+15,2024-06-04T09:41:17
SOUTHBANK,INE683A01023,6/4/2024,NSE,EQ,EQ,sell,FALSE,200,26.65,62779443,1.3E+15,2024-06-04T09:41:21
MANGIND,INE717C01025,6/4/2024,BSE,EQ,X,sell,FALSE,900,4.01,4847300,1.71747E+18,2024-06-04T09:41:26
EXIDEIND,INE302A01020,6/4/2024,NSE,EQ,EQ,sell,FALSE,5,480.350006,23024087,1.1E+15,2024-06-04T09:41:31
EXIDEIND,INE302A01020,6/4/2024,NSE,EQ,EQ,sell,FALSE,13,480.350006,23024090,1.1E+15,2024-06-04T09:41:31
EXIDEIND,INE302A01020,6/4/2024,NSE,EQ,EQ,sell,FALSE,10,480.350006,23024089,1.1E+15,2024-06-04T09:41:31
EXIDEIND,INE302A01020,6/4/2024,NSE,EQ,EQ,sell,FALSE,3,480.350006,23024088,1.1E+15,2024-06-04T09:41:31
EXIDEIND,INE302A01020,6/4/2024,NSE,EQ,EQ,sell,FALSE,17,480.350006,23024091,1.1E+15,2024-06-04T09:41:31
EXIDEIND,INE302A01020,6/4/2024,NSE,EQ,EQ,sell,FALSE,1,480.399994,23024086,1.1E+15,2024-06-04T09:41:31
EXIDEIND,INE302A01020,6/4/2024,NSE,EQ,EQ,sell,FALSE,1,480.399994,23024085,1.1E+15,2024-06-04T09:41:31
ESTER,INE778B01029,6/4/2024,NSE,EQ,EQ,sell,FALSE,7,111.599998,23029852,1.1E+15,2024-06-04T09:41:35
ESTER,INE778B01029,6/4/2024,NSE,EQ,EQ,sell,FALSE,27,111.599998,23029853,1.1E+15,2024-06-04T09:41:35
ESTER,INE778B01029,6/4/2024,NSE,EQ,EQ,sell,FALSE,5,111.599998,23029854,1.1E+15,2024-06-04T09:41:35
ESTER,INE778B01029,6/4/2024,NSE,EQ,EQ,sell,FALSE,11,111.599998,23029851,1.1E+15,2024-06-04T09:41:35
MTNL,INE153A01019,6/4/2024,BSE,EQ,B,sell,FALSE,200,37.419998,23298400,1.71747E+18,2024-06-04T09:41:40
NIYOGIN,INE480D01010,6/4/2024,BSE,EQ,X,sell,FALSE,120,68.330002,2703500,1.71747E+18,2024-06-04T09:41:45
DPSCLTD,INE360C01024,6/4/2024,NSE,EQ,EQ,sell,FALSE,173,16.549999,23048443,1.1E+15,2024-06-04T09:41:50
DPSCLTD,INE360C01024,6/4/2024,NSE,EQ,EQ,sell,FALSE,11,16.549999,23048442,1.1E+15,2024-06-04T09:41:50
DPSCLTD,INE360C01024,6/4/2024,NSE,EQ,EQ,sell,FALSE,13,16.6,23048441,1.1E+15,2024-06-04T09:41:50
DPSCLTD,INE360C01024,6/4/2024,NSE,EQ,EQ,sell,FALSE,3,16.700001,23048440,1.1E+15,2024-06-04T09:41:50
GREENPOWER,INE999K01014,6/4/2024,BSE,EQ,B,sell,FALSE,440,19.690001,23403800,1.71747E+18,2024-06-04T09:41:55
GREENPOWER,INE999K01014,6/4/2024,BSE,EQ,B,sell,FALSE,10,19.700001,23403600,1.71747E+18,2024-06-04T09:41:55
JAGRAN,INE199G01027,6/4/2024,BSE,EQ,B,sell,FALSE,12,87.379997,1134200,1.71747E+18,2024-06-04T09:41:59
JAGRAN,INE199G01027,6/4/2024,BSE,EQ,B,sell,FALSE,42,87.370003,1134400,1.71747E+18,2024-06-04T09:41:59
JAGRAN,INE199G01027,6/4/2024,BSE,EQ,B,sell,FALSE,16,87.389999,1134000,1.71747E+18,2024-06-04T09:41:59
RPOWER,INE614G01033,6/4/2024,BSE,EQ,A,sell,FALSE,199,24.6,103282400,1.71747E+18,2024-06-04T09:42:03
RPOWER,INE614G01033,6/4/2024,BSE,EQ,A,sell,FALSE,1,24.620001,103282200,1.71747E+18,2024-06-04T09:42:03
MISHTANN,INE094S01041,6/4/2024,BSE,EQ,B,sell,FALSE,500,16.110001,7291900,1.71747E+18,2024-06-04T09:42:14
TATATECH,INE142M01025,6/4/2024,NSE,EQ,EQ,sell,FALSE,20,1018.049988,62843161,1.3E+15,2024-06-04T09:42:17
ESAFSFB,INE818W01011,6/4/2024,NSE,EQ,EQ,sell,FALSE,99,51.950001,23093126,1.1E+15,2024-06-04T09:42:22
ESAFSFB,INE818W01011,6/4/2024,NSE,EQ,EQ,sell,FALSE,46,51.950001,23093128,1.1E+15,2024-06-04T09:42:22
ESAFSFB,INE818W01011,6/4/2024,NSE,EQ,EQ,sell,FALSE,5,51.950001,23093127,1.1E+15,2024-06-04T09:42:22
VEDAVAAG,INE359B01010,6/4/2024,BSE,EQ,X,sell,FALSE,329,48.060001,2748800,1.71747E+18,2024-06-04T09:42:25
VEDAVAAG,INE359B01010,6/4/2024,BSE,EQ,X,sell,FALSE,20,48.049999,2749000,1.71747E+18,2024-06-04T09:42:25
VEDAVAAG,INE359B01010,6/4/2024,BSE,EQ,X,sell,FALSE,1,48.07,2748500,1.71747E+18,2024-06-04T09:42:25
JPPOWER,INE351F01018,6/4/2024,NSE,EQ,EQ,sell,FALSE,260,19.15,43471255,1.2E+15,2024-06-04T09:56:18
HINDCOPPER,INE531E01026,6/4/2024,NSE,EQ,EQ,buy,FALSE,100,351.299988,24998522,1.1E+15,2024-06-04T10:15:54
NATIONALUM,INE139A01034,6/4/2024,NSE,EQ,EQ,buy,FALSE,103,184.149994,44329947,1.2E+15,2024-06-04T10:16:00
NATIONALUM,INE139A01034,6/4/2024,NSE,EQ,EQ,buy,FALSE,37,184.149994,44329948,1.2E+15,2024-06-04T10:16:00
BHEL,INE257A01026,6/4/2024,NSE,EQ,EQ,buy,FALSE,75,292.600006,4830555,1E+15,2024-06-04T10:16:06
SAIL,INE114A01011,6/4/2024,NSE,EQ,EQ,buy,FALSE,70,157.649994,64559781,1.3E+15,2024-06-04T10:16:11
IRFC,INE053F01010,6/4/2024,BSE,EQ,A,buy,FALSE,120,181.699997,142544500,1.71748E+18,2024-06-04T10:16:28
MAPMYINDIA,INE0BV301023,6/4/2024,BSE,EQ,A,buy,FALSE,10,1884.400024,142684300,1.71748E+18,2024-06-04T10:16:44
AMBUJACEM,INE079A01024,6/4/2024,NSE,EQ,EQ,buy,FALSE,10,629.299988,4858310,1E+15,2024-06-04T10:16:58
KPITTECH,INE04I401011,6/4/2024,BSE,EQ,A,buy,FALSE,4,1410.199951,142932800,1.71748E+18,2024-06-04T10:17:09
NHPC,INE848E01016,6/4/2024,NSE,EQ,EQ,buy,FALSE,120,108.099998,44368473,1.2E+15,2024-06-04T10:17:18
HAL,INE066F01020,6/4/2024,BSE,EQ,A,buy,FALSE,1,5004.350098,10087900,1.71748E+18,2024-06-04T10:17:26
MAHABANK,INE457A01014,6/4/2024,BSE,EQ,A,buy,FALSE,150,69.290001,143206500,1.71748E+18,2024-06-04T10:17:32
ASHOKLEY,INE208A01029,6/4/2024,NSE,EQ,EQ,buy,FALSE,20,229.050003,4881550,1E+15,2024-06-04T10:17:39
CAMS,INE596I01012,6/4/2024,BSE,EQ,A,buy,FALSE,2,3474.699951,143385300,1.71748E+18,2024-06-04T10:17:50
ZENTEC,INE251B01027,6/4/2024,NSE,EQ,EQ,buy,FALSE,5,957,64612326,1.3E+15,2024-06-04T10:17:54
IREDA,INE202E01016,6/4/2024,BSE,EQ,B,buy,FALSE,125,180.199997,18190700,1.71748E+18,2024-06-04T10:32:32
BEL,INE263A01024,6/4/2024,BSE,EQ,A,buy,FALSE,50,292,18456700,1.71748E+18,2024-06-04T10:32:55
JIOFIN,INE758E01017,6/4/2024,BSE,EQ,B,buy,FALSE,130,349.149994,38554800,1.71748E+18,2024-06-04T10:33:10
CDSL,INE736A01011,6/4/2024,NSE,EQ,EQ,buy,FALSE,5,2081.800049,5548195,1E+15,2024-06-04T10:33:18
RVNL,INE415G01027,6/4/2024,NSE,EQ,EQ,buy,FALSE,60,388.5,65193200,1.3E+15,2024-06-04T10:33:25
BSE,INE118H01025,6/4/2024,NSE,EQ,EQ,buy,FALSE,5,2616.800049,5657436,1E+15,2024-06-04T10:35:17
IRCON,INE962Y01021,6/4/2024,BSE,EQ,A,buy,FALSE,50,269.350006,157744200,1.71748E+18,2024-06-04T10:35:31
AWL,INE699H01024,6/4/2024,BSE,EQ,A,buy,FALSE,15,350.899994,159789000,1.71748E+18,2024-06-04T10:38:39
IRCTC,INE335Y01020,6/4/2024,NSE,EQ,EQ,buy,FALSE,10,1002.950012,26110050,1.1E+15,2024-06-04T10:42:06
HDFCBANK,INE040A01034,6/4/2024,NSE,EQ,EQ,buy,FALSE,20,1525.599976,26195698,1.1E+15,2024-06-04T10:44:08
GMRINFRA,INE776C01039,6/4/2024,NSE,EQ,EQ,buy,FALSE,100,81.900002,26388696,1.1E+15,2024-06-04T10:47:35
TEJASNET,INE010J01012,6/4/2024,NSE,EQ,EQ,buy,FALSE,19,1076.349976,76133409,1.3E+15,2024-06-04T13:45:31
PRAJIND,INE074A01025,6/4/2024,NSE,EQ,EQ,buy,FALSE,20,509.5,55519573,1.2E+15,2024-06-04T13:45:40
EXIDEIND,INE302A01020,6/4/2024,NSE,EQ,EQ,buy,FALSE,50,472.299988,37126711,1.1E+15,2024-06-04T13:45:49
JIOFIN,INE758E01017,6/4/2024,BSE,EQ,B,buy,FALSE,20,339.25,125429500,1.71749E+18,2024-06-04T14:11:33
JIOFIN,INE758E01017,6/5/2024,NSE,EQ,EQ,buy,FALSE,20,337.950012,43400483,1.2E+15,2024-06-05T10:02:41
DCMSRIND,INE843D01027,6/5/2024,NSE,EQ,EQ,buy,FALSE,28,195.75,25069125,1.1E+15,2024-06-05T10:23:54
DCMSRIND,INE843D01027,6/5/2024,NSE,EQ,EQ,buy,FALSE,1,195.75,25069124,1.1E+15,2024-06-05T10:23:54
DCMSRIND,INE843D01027,6/5/2024,NSE,EQ,EQ,buy,FALSE,1,195.75,25069123,1.1E+15,2024-06-05T10:23:54
HAPPSTMNDS,INE419U01012,6/5/2024,NSE,EQ,EQ,buy,FALSE,20,775,25084860,1.1E+15,2024-06-05T10:24:17
HAPPSTMNDS,INE419U01012,6/5/2024,NSE,EQ,EQ,buy,FALSE,10,774.950012,25084859,1.1E+15,2024-06-05T10:24:17
ITBEES,INF204KB15V2,6/5/2024,NSE,EQ,EQ,buy,FALSE,923,35.25,44291379,1.2E+15,2024-06-05T10:24:34
ITBEES,INF204KB15V2,6/5/2024,NSE,EQ,EQ,buy,FALSE,77,35.25,44291378,1.2E+15,2024-06-05T10:24:34
HFCL,INE548A01028,6/5/2024,NSE,EQ,EQ,buy,FALSE,120,86.449997,25107314,1.1E+15,2024-06-05T10:24:49
ZENTEC,INE251B01027,6/5/2024,NSE,EQ,EQ,buy,FALSE,6,893.950012,64103659,1.3E+15,2024-06-05T10:25:18
ZENTEC,INE251B01027,6/5/2024,NSE,EQ,EQ,buy,FALSE,4,893.950012,64103658,1.3E+15,2024-06-05T10:25:18
EXIDEIND,INE302A01020,6/5/2024,NSE,EQ,EQ,buy,FALSE,15,473.399994,25942224,1.1E+15,2024-06-05T10:46:08
GMRINFRA,INE776C01039,6/5/2024,NSE,EQ,EQ,buy,FALSE,60,78.099998,27524631,1.1E+15,2024-06-05T11:19:28
HINDCOPPER,INE531E01026,6/5/2024,BSE,EQ,A,buy,FALSE,50,308.799988,18292200,1.71757E+18,2024-06-05T12:27:32
AZAD,INE02IJ01035,6/5/2024,NSE,EQ,EQ,buy,FALSE,9,1400,9792258,1E+15,2024-06-05T12:40:24
AZAD,INE02IJ01035,6/5/2024,NSE,EQ,EQ,buy,FALSE,1,1400,9792259,1E+15,2024-06-05T12:40:24
BHEL,INE257A01026,6/5/2024,NSE,EQ,EQ,buy,FALSE,4,247.350006,10796637,1E+15,2024-06-05T13:19:29
BHEL,INE257A01026,6/5/2024,NSE,EQ,EQ,buy,FALSE,1,247.350006,10796636,1E+15,2024-06-05T13:19:29
BHEL,INE257A01026,6/5/2024,NSE,EQ,EQ,buy,FALSE,20,247.350006,10796635,1E+15,2024-06-05T13:19:29
MAHABANK,INE457A01014,6/5/2024,NSE,EQ,EQ,buy,FALSE,50,64.050003,49901734,1.2E+15,2024-06-05T13:20:03
PRAJIND,INE074A01025,6/5/2024,NSE,EQ,EQ,buy,FALSE,6,507.299988,49909714,1.2E+15,2024-06-05T13:20:22
PRAJIND,INE074A01025,6/5/2024,NSE,EQ,EQ,buy,FALSE,7,507.299988,49909713,1.2E+15,2024-06-05T13:20:22
PRAJIND,INE074A01025,6/5/2024,NSE,EQ,EQ,buy,FALSE,7,507.299988,49909715,1.2E+15,2024-06-05T13:20:22
HERITGFOOD,INE978A01027,6/6/2024,NSE,EQ,EQ,buy,FALSE,20,590,20016130,1.1E+15,2024-06-06T09:07:25
IRCTC,INE335Y01020,6/6/2024,NSE,EQ,EQ,sell,FALSE,10,962.799988,22653351,1.1E+15,2024-06-06T09:54:19
GMRINFRA,INE776C01039,6/6/2024,BSE,EQ,A,sell,FALSE,160,83.300003,12700700,1.71766E+18,2024-06-06T13:10:59
ZENTEC,INE251B01027,6/6/2024,BSE,EQ,A,sell,FALSE,15,920.25,157388000,1.71766E+18,2024-06-06T13:11:07
DCMSRIND,INE843D01027,6/6/2024,NSE,EQ,EQ,sell,FALSE,30,204,28367766,1.1E+15,2024-06-06T13:11:15
ASHOKLEY,INE208A01029,6/6/2024,NSE,EQ,EQ,sell,FALSE,20,223.899994,7794498,1E+15,2024-06-06T13:11:18
KPITTECH,INE04I401011,6/6/2024,NSE,EQ,EQ,sell,FALSE,4,1474.550049,48335334,1.2E+15,2024-06-06T13:11:22
PRAJIND,INE074A01025,6/6/2024,BSE,EQ,A,sell,FALSE,2,531.049988,157491000,1.71766E+18,2024-06-06T13:11:26
PRAJIND,INE074A01025,6/6/2024,BSE,EQ,A,sell,FALSE,1,531,157491200,1.71766E+18,2024-06-06T13:11:26
PRAJIND,INE074A01025,6/6/2024,BSE,EQ,A,sell,FALSE,10,530.950012,157491400,1.71766E+18,2024-06-06T13:11:26
PRAJIND,INE074A01025,6/6/2024,BSE,EQ,A,sell,FALSE,27,530.849976,157491600,1.71766E+18,2024-06-06T13:11:26
NHPC,INE848E01016,6/6/2024,BSE,EQ,A,sell,FALSE,120,101.300003,9801100,1.71766E+18,2024-06-06T13:11:30
HAPPSTMNDS,INE419U01012,6/6/2024,BSE,EQ,A,sell,FALSE,29,798.650024,157552500,1.71766E+18,2024-06-06T13:11:34
