symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
BORORENEW,INE666D01022,2022-08-19,NSE,EQ,EQ,buy,false,5.000000,598.000000,1043727,1000000004522282,2022-08-19T09:58:22
DWARKESH,INE366A01041,2022-08-19,BSE,EQ,A,buy,false,8.000000,104.400002,38278300,1660882928725366201,2022-08-19T10:02:30
NIFTYBEES,INF204KB14I2,2022-08-22,NSE,EQ,EQ,sell,false,10.000000,191.850006,52456692,1200000012993972,2022-08-22T12:15:32
RTNINDIA,INE834M01019,2022-08-22,NSE,EQ,EQ,buy,false,25.000000,56.450001,78335872,1300000015071531,2022-08-22T12:40:13
ZOMATO,INE758T01015,2022-08-22,NSE,EQ,EQ,buy,false,2.000000,60.750000,78936064,1300000017835641,2022-08-22T13:29:20
IEX,INE022Q01020,2022-08-23,BSE,EQ,A,buy,false,2.000000,157.500000,936600,1661225400024109147,2022-08-23T09:22:19
GREAVESCOT,INE224A01026,2022-08-23,BSE,EQ,A,sell,false,47.000000,167.649994,1853100,1661225400019456502,2022-08-23T10:26:20
GREAVESCOT,INE224A01026,2022-08-23,BSE,EQ,A,sell,false,8.000000,167.600006,1853300,1661225400019456502,2022-08-23T10:26:20
ZENSARTECH,INE520A01027,2022-08-23,BSE,EQ,A,buy,false,1.000000,228.649994,1589000,1661225400019359683,2022-08-23T10:37:16
ZENSARTECH,INE520A01027,2022-08-23,BSE,EQ,A,buy,false,8.000000,228.600006,1588800,1661225400019359683,2022-08-23T10:37:16
ZENTEC,INE251B01027,2022-08-23,BSE,EQ,A,buy,false,4.000000,196.949997,61734200,1661229533241168716,2022-08-23T10:37:30
ZENTEC,INE251B01027,2022-08-23,BSE,EQ,A,buy,false,4.000000,196.850006,61734000,1661229533241168716,2022-08-23T10:37:30
BRIGADE,INE791I01019,2022-08-23,BSE,EQ,A,buy,false,7.000000,493.000000,61907800,1661230787012294117,2022-08-23T10:37:50
ZENTEC,INE251B01027,2022-08-24,BSE,EQ,A,buy,false,8.000000,204.350006,12376100,1661313031770465049,2022-08-24T09:25:35
ZENTEC,INE251B01027,2022-08-24,BSE,EQ,A,buy,false,2.000000,204.300003,12375900,1661313031770465049,2022-08-24T09:25:35
DWARKESH,INE366A01041,2022-08-24,NSE,EQ,EQ,buy,false,7.000000,96.300003,25982931,1100000005286112,2022-08-24T09:59:52
RELAXO,INE131B01039,2022-08-24,BSE,EQ,A,buy,false,3.000000,988.549988,6636300,1661311800058487942,2022-08-24T10:45:28
ZOMATO,INE758T01015,2022-08-24,BSE,EQ,A,buy,false,15.000000,63.200001,48163900,1661316967583051006,2022-08-24T10:45:51
ASAL,INE900C01027,2022-08-24,NSE,EQ,EQ,buy,false,1.000000,428.700012,1369871,1000000008318865,2022-08-24T10:46:33
BSE,INE118H01025,2022-08-26,NSE,EQ,EQ,buy,false,4.000000,650.000000,2411426,1000000012796201,2022-08-26T12:53:51
BORORENEW,INE666D01022,2022-08-26,NSE,EQ,EQ,buy,false,1.000000,558.799988,2530639,1000000013568614,2022-08-26T13:07:28
BORORENEW,INE666D01022,2022-08-26,NSE,EQ,EQ,buy,false,2.000000,558.799988,2530638,1000000013568614,2022-08-26T13:07:28
BORORENEW,INE666D01022,2022-08-30,BSE,EQ,A,buy,false,1.000000,572.849976,84412700,1661844793287306628,2022-08-30T13:21:17
PRAJIND,INE074A01025,2022-09-01,NSE,EQ,EQ,sell,false,6.000000,426.500000,51115918,1200000005150769,2022-09-01T10:05:47
NCC,INE868B01028,2022-09-01,NSE,EQ,EQ,buy,false,30.000000,71.000000,53667851,1200000018585841,2022-09-01T14:06:08
PIDILITIND,INE318A01026,2022-09-02,NSE,EQ,EQ,sell,false,2.000000,2881.949951,50565804,1200000002878828,2022-09-02T09:36:00
LT,INE018A01030,2022-09-02,NSE,EQ,EQ,sell,false,1.000000,1918.599976,50571927,1200000002911924,2022-09-02T09:36:19
IDFCFIRSTB,INE092T01019,2022-09-02,NSE,EQ,EQ,sell,false,30.000000,48.900002,25622323,1100000002957333,2022-09-02T09:36:35
SAREGAMA,INE979A01025,2022-09-02,NSE,EQ,EQ,sell,false,4.000000,411.200012,75900860,1300000003782776,2022-09-02T09:37:01
TATAPOWER,INE245A01021,2022-09-02,NSE,EQ,EQ,sell,false,8.000000,236.800003,75907802,1300000003815555,2022-09-02T09:37:15
BRIGADE,INE791I01019,2022-09-02,BSE,EQ,A,sell,false,40.000000,516.150024,24963900,1662090973007978335,2022-09-02T09:37:35
BRIGADE,INE791I01019,2022-09-02,BSE,EQ,A,sell,false,10.000000,517.400024,24963100,1662090973007978335,2022-09-02T09:37:35
BRIGADE,INE791I01019,2022-09-02,BSE,EQ,A,sell,false,1.000000,516.400024,24963300,1662090973007978335,2022-09-02T09:37:35
BRIGADE,INE791I01019,2022-09-02,BSE,EQ,A,sell,false,3.000000,516.349976,24963500,1662090973007978335,2022-09-02T09:37:35
BRIGADE,INE791I01019,2022-09-02,BSE,EQ,A,sell,false,3.000000,516.250000,24963700,1662090973007978335,2022-09-02T09:37:35
IDFCFIRSTB,INE092T01019,2022-09-02,NSE,EQ,EQ,sell,false,170.000000,49.000000,25701879,1100000003369063,2022-09-02T09:40:39
ZENTEC,INE251B01027,2022-09-02,NSE,EQ,EQ,sell,false,4.000000,207.699997,76008369,1300000004319928,2022-09-02T09:40:58
ZENTEC,INE251B01027,2022-09-02,NSE,EQ,EQ,sell,false,29.000000,207.750000,76008367,1300000004319928,2022-09-02T09:40:58
ZENTEC,INE251B01027,2022-09-02,NSE,EQ,EQ,sell,false,5.000000,207.800003,76008366,1300000004319928,2022-09-02T09:40:58
ZENTEC,INE251B01027,2022-09-02,NSE,EQ,EQ,sell,false,10.000000,207.899994,76008365,1300000004319928,2022-09-02T09:40:58
ZENTEC,INE251B01027,2022-09-02,NSE,EQ,EQ,sell,false,29.000000,207.600006,76008371,1300000004319928,2022-09-02T09:40:58
ZENTEC,INE251B01027,2022-09-02,NSE,EQ,EQ,sell,false,3.000000,207.649994,76008370,1300000004319928,2022-09-02T09:40:58
ZENTEC,INE251B01027,2022-09-02,NSE,EQ,EQ,sell,false,26.000000,207.699997,76008368,1300000004319928,2022-09-02T09:40:58
ZENTEC,INE251B01027,2022-09-02,NSE,EQ,EQ,sell,false,29.000000,207.550003,76008373,1300000004319928,2022-09-02T09:40:58
ZENTEC,INE251B01027,2022-09-02,NSE,EQ,EQ,sell,false,15.000000,207.600006,76008372,1300000004319928,2022-09-02T09:40:58
BALKRISIND,INE787D01026,2022-09-02,NSE,EQ,EQ,sell,false,1.000000,2021.000000,669924,1000000003631187,2022-09-02T09:41:11
NCC,INE868B01028,2022-09-02,NSE,EQ,EQ,sell,false,30.000000,72.849998,50660233,1200000003405562,2022-09-02T09:41:19
ASAHIINDIA,INE439A01020,2022-09-02,NSE,EQ,EQ,sell,false,10.000000,639.250000,895565,1000000004986701,2022-09-02T09:55:25
ASAL,INE900C01027,2022-09-02,NSE,EQ,EQ,sell,false,6.000000,497.700012,899233,1000000005007087,2022-09-02T09:55:40
RTNINDIA,INE834M01019,2022-09-02,NSE,EQ,EQ,sell,false,125.000000,51.849998,76374530,1300000006286150,2022-09-02T09:57:09
LXCHEM,INE576O01020,2022-09-02,NSE,EQ,EQ,sell,false,15.000000,331.600006,51047127,1200000005700329,2022-09-02T10:08:26
LXCHEM,INE576O01020,2022-09-02,NSE,EQ,EQ,sell,false,20.000000,331.549988,51047128,1200000005700329,2022-09-02T10:08:26
PARAS,INE045601015,2022-09-02,BSE,EQ,B,sell,false,3.000000,707.500000,17036800,1662093073382048133,2022-09-02T10:09:36
PARAS,INE045601015,2022-09-02,BSE,EQ,B,sell,false,2.000000,707.549988,17036600,1662093073382048133,2022-09-02T10:09:36
YESBANK,INE528G01035,2022-09-02,BSE,EQ,A,sell,false,100.000000,16.250000,2179900,1662089400057290309,2022-09-02T10:52:02
TRIDENT,INE064C01022,2022-09-05,BSE,EQ,A,buy,false,50.000000,41.700001,65797800,1662354183088908180,2022-09-05T11:02:07
PATANJALI,INE619A01035,2022-09-05,BSE,EQ,T,buy,false,10.000000,1319.000000,3976900,1662348600000146099,2022-09-05T11:42:50
CDSL,INE736A01011,2022-09-06,NSE,EQ,EQ,buy,false,2.000000,1318.000000,1520808,1000000008796588,2022-09-06T10:51:30
CDSL,INE736A01011,2022-09-06,NSE,EQ,EQ,buy,false,6.000000,1318.000000,2301565,1000000013511131,2022-09-06T12:26:05
IEX,INE022Q01020,2022-09-06,NSE,EQ,EQ,buy,false,17.000000,160.000000,27941417,1100000015005295,2022-09-06T12:41:44
TNPETRO,INE148A01019,2022-09-07,NSE,EQ,EQ,buy,false,50.000000,107.800003,76784512,1300000008905314,2022-09-07T10:45:19
TATASTEEL,INE081A01020,2022-09-07,NSE,EQ,EQ,buy,false,50.000000,107.500000,77796168,1300000014269370,2022-09-07T12:08:10
HINDALCO,INE038A01020,2022-09-08,NSE,EQ,EQ,buy,false,10.000000,424.700012,28049918,1100000015782354,2022-09-08T13:02:05
BALKRISIND,INE787D01026,2022-09-09,NSE,EQ,EQ,buy,false,5.000000,2006.800049,889143,1000000004565105,2022-09-09T09:58:09
BERGEPAINT,INE463A01038,2022-09-12,BSE,EQ,A,buy,false,5.000000,666.500000,241600,1662953400106051948,2022-09-12T09:26:37
LATENTVIEW,INE0I7C01011,2022-09-12,NSE,EQ,EQ,sell,false,15.000000,406.100006,50406983,1200000001991230,2022-09-12T09:27:39
TATASTEEL,INE081A01020,2022-09-12,BSE,EQ,A,buy,false,50.000000,107.099998,4201200,1662953400106585918,2022-09-12T09:51:01
BORORENEW,INE666D01022,2022-09-12,BSE,EQ,A,buy,false,2.000000,588.700012,31960600,1662955341121990200,2022-09-12T09:51:53
ZOMATO,INE758T01015,2022-09-12,NSE,EQ,EQ,sell,false,20.000000,62.799999,76228624,1300000005589175,2022-09-12T10:06:33
NAZARA,INE418L01021,2022-09-12,BSE,EQ,A,buy,false,5.000000,783.150024,57341800,1662959049791629261,2022-09-12T10:56:31
TATACHEM,INE092A01019,2022-09-13,NSE,EQ,EQ,sell,false,10.000000,1185.699951,76818237,1300000007395089,2022-09-13T10:39:36
ITC,INE154A01025,2022-09-14,BSE,EQ,A,sell,false,44.000000,330.000000,22100,1663126200005002338,2022-09-14T09:07:14
GUJALKALI,INE186A01019,2022-09-14,NSE,EQ,EQ,sell,false,5.000000,950.099976,25004222,1100000000067502,2022-09-14T09:07:59
HDFCBANK,INE040A01034,2022-09-14,NSE,EQ,EQ,sell,false,2.000000,1494.050049,25005428,1100000000073314,2022-09-14T09:07:59
THYROCARE,INE594H01019,2022-09-14,BSE,EQ,A,sell,false,5.000000,680.000000,47400,1663126200007009046,2022-09-14T09:15:00
ITC,INE154A01025,2022-09-14,BSE,EQ,A,sell,false,1.000000,336.649994,1248000,1663126200005131633,2022-09-14T09:42:00
NIFTYBEES,INF204KB14I2,2022-09-14,NSE,EQ,EQ,sell,false,13.000000,195.429993,50822321,1200000003914152,2022-09-14T09:44:22
LT,INE018A01030,2022-09-14,BSE,EQ,A,sell,false,14.000000,1959.300049,1647000,1663126200006158441,2022-09-14T09:50:13
PIDILITIND,INE318A01026,2022-09-14,NSE,EQ,EQ,sell,false,1.000000,2870.350098,50938689,1200000004488195,2022-09-14T09:50:57
RELAXO,INE131B01039,2022-09-14,BSE,EQ,A,sell,false,1.000000,1081.000000,2817000,1663126200008002076,2022-09-14T09:52:30
CDSL,INE736A01011,2022-09-14,NSE,EQ,EQ,sell,false,2.000000,1375.000000,1237730,1000000005619618,2022-09-14T09:58:38
ZENTEC,INE251B01027,2022-09-14,NSE,EQ,EQ,buy,false,5.000000,221.699997,76982518,1300000010088330,2022-09-14T10:42:14
ZENTEC,INE251B01027,2022-09-14,NSE,EQ,EQ,buy,false,4.000000,221.800003,76982520,1300000010088330,2022-09-14T10:42:14
ZENTEC,INE251B01027,2022-09-14,NSE,EQ,EQ,buy,false,1.000000,221.750000,76982519,1300000010088330,2022-09-14T10:42:14
LXCHEM,INE576O01020,2022-09-15,NSE,EQ,EQ,buy,false,10.000000,392.649994,50138319,1200000000680910,2022-09-15T09:17:20
DEEPAKNI,INE288B01029,2022-09-16,BSE,EQ,A,sell,false,2.000000,2164.449951,3897700,1663299000226450131,2022-09-16T12:18:55
RELAXO,INE131B01039,2022-09-19,BSE,EQ,A,sell,false,6.000000,1090.500000,924800,1663557301017126389,2022-09-19T09:19:14
PATANJALI,INE619A01035,2022-09-19,BSE,EQ,T,sell,false,9.000000,1327.000000,599300,1663557301067024351,2022-09-19T09:19:28
ASIANPAINT,INE021A01026,2022-09-19,BSE,EQ,A,sell,false,2.000000,3258.050049,416600,1663557301023076349,2022-09-19T09:19:38
ASIANPAINT,INE021A01026,2022-09-19,BSE,EQ,A,sell,false,2.000000,3258.000000,416900,1663557301023076349,2022-09-19T09:19:38
PRAJIND,INE074A01025,2022-09-19,BSE,EQ,A,sell,false,23.000000,399.549988,6931500,1663559342261007226,2022-09-19T09:20:00
DMART,INE192R01011,2022-09-19,NSE,EQ,EQ,sell,false,4.000000,4315.299805,25285648,1100000001315559,2022-09-19T09:20:50
SAREGAMA,INE979A01025,2022-09-19,BSE,EQ,A,buy,false,14.000000,377.950012,55968400,1663563053063413535,2022-09-19T10:42:22
CDSL,INE736A01011,2022-09-19,NSE,EQ,EQ,sell,false,30.000000,1315.099976,4333928,1000000028013316,2022-09-19T14:20:28
CDSL,INE736A01011,2022-09-19,NSE,EQ,EQ,sell,false,22.000000,1315.099976,4333929,1000000028013316,2022-09-19T14:20:28
CDSL,INE736A01011,2022-09-19,NSE,EQ,EQ,sell,false,42.000000,1314.400024,4333931,1000000028013316,2022-09-19T14:20:28
CDSL,INE736A01011,2022-09-19,NSE,EQ,EQ,sell,false,3.000000,1315.000000,4333930,1000000028013316,2022-09-19T14:20:28
LXCHEM,INE576O01020,2022-09-20,BSE,EQ,A,buy,false,10.000000,367.899994,18184200,1663646324210406270,2022-09-20T09:36:08
BALKRISIND,INE787D01026,2022-09-20,NSE,EQ,EQ,buy,false,2.000000,1923.949951,1004817,1000000004929587,2022-09-20T09:47:39
CDSL,INE736A01011,2022-09-20,NSE,EQ,EQ,buy,false,5.000000,1349.500000,2066999,1000000010556853,2022-09-20T10:53:36
CDSL,INE736A01011,2022-09-20,NSE,EQ,EQ,buy,false,94.000000,1349.400024,2066998,1000000010556853,2022-09-20T10:53:36
IEX,INE022Q01020,2022-09-20,NSE,EQ,EQ,buy,false,10.000000,154.449997,27020986,1100000009843483,2022-09-20T11:21:59
MAPMYINDIA,INE0BV301023,2022-09-20,NSE,EQ,EQ,buy,false,10.000000,1385.849976,52460931,1200000014538152,2022-09-20T12:14:03
CDSL,INE736A01011,2022-09-20,NSE,EQ,EQ,sell,false,3.000000,1349.500000,3889603,1000000020872982,2022-09-20T13:45:01
CDSL,INE736A01011,2022-09-20,NSE,EQ,EQ,sell,false,1.000000,1349.349976,3889604,1000000020872982,2022-09-20T13:45:01
CDSL,INE736A01011,2022-09-20,NSE,EQ,EQ,sell,false,15.000000,1349.050049,3889606,1000000020872982,2022-09-20T13:45:01
CDSL,INE736A01011,2022-09-20,NSE,EQ,EQ,sell,false,5.000000,1349.800049,3889602,1000000020872982,2022-09-20T13:45:01
CDSL,INE736A01011,2022-09-20,NSE,EQ,EQ,sell,false,33.000000,1349.050049,3889608,1000000020872982,2022-09-20T13:45:01
CDSL,INE736A01011,2022-09-20,NSE,EQ,EQ,sell,false,35.000000,1349.050049,3889607,1000000020872982,2022-09-20T13:45:01
CDSL,INE736A01011,2022-09-20,NSE,EQ,EQ,sell,false,7.000000,1349.300049,3889605,1000000020872982,2022-09-20T13:45:01
CDSL,INE736A01011,2022-09-20,NSE,EQ,EQ,buy,false,1.000000,1352.000000,3999555,1000000021347740,2022-09-20T13:54:47
CDSL,INE736A01011,2022-09-20,NSE,EQ,EQ,buy,false,16.000000,1353.000000,4005054,1000000021347740,2022-09-20T13:55:15
CDSL,INE736A01011,2022-09-20,NSE,EQ,EQ,buy,false,50.000000,1353.000000,4005055,1000000021347740,2022-09-20T13:55:15
CDSL,INE736A01011,2022-09-20,NSE,EQ,EQ,buy,false,31.000000,1353.000000,4005056,1000000021347740,2022-09-20T13:55:15
CDSL,INE736A01011,2022-09-20,NSE,EQ,EQ,buy,false,1.000000,1352.949951,4005053,1000000021347740,2022-09-20T13:55:15
SAREGAMA,INE979A01025,2022-09-21,BSE,EQ,A,buy,false,8.000000,373.899994,34160500,1663735355375111649,2022-09-21T10:16:12
SAREGAMA,INE979A01025,2022-09-21,BSE,EQ,A,buy,false,2.000000,373.950012,34160700,1663735355375111649,2022-09-21T10:16:12
MTARTECH,INE864I01014,2022-09-21,BSE,EQ,A,buy,false,4.000000,1661.650024,37214500,1663735355375084977,2022-09-21T10:26:06
CDSL,INE736A01011,2022-09-21,NSE,EQ,EQ,buy,false,2.000000,1331.699951,1497925,1000000008011399,2022-09-21T10:29:48
ZENTEC,INE251B01027,2022-09-21,BSE,EQ,A,buy,false,10.000000,212.250000,38590200,1663735355375129554,2022-09-21T10:30:39
LXCHEM,INE576O01020,2022-09-21,NSE,EQ,EQ,buy,false,10.000000,365.000000,51321438,1200000008067819,2022-09-21T10:31:07
CDSL,INE736A01011,2022-09-22,NSE,EQ,EQ,buy,false,3.000000,1321.800049,1785149,1000000010524709,2022-09-22T10:55:08
BORORENEW,INE666D01022,2022-09-22,NSE,EQ,EQ,sell,false,20.000000,603.500000,2076218,1000000012383937,2022-09-22T11:22:54
LXCHEM,INE576O01020,2022-09-23,NSE,EQ,EQ,buy,false,10.000000,358.450012,50842156,1200000004669553,2022-09-23T09:50:11
TATAMOTORS,INE155A01022,2022-09-23,BSE,EQ,A,buy,false,5.000000,426.399994,3770200,1663903800128335414,2022-09-23T09:59:07
TEJASNET,INE010J01012,2022-09-23,NSE,EQ,EQ,buy,false,1.000000,633.849976,76205530,1300000005874574,2022-09-23T09:59:48
CDSL,INE736A01011,2022-09-26,NSE,EQ,EQ,buy,false,4.000000,1259.300049,2690503,1000000015928462,2022-09-26T11:37:45
CDSL,INE736A01011,2022-09-26,NSE,EQ,EQ,buy,false,1.000000,1259.300049,2690504,1000000015928462,2022-09-26T11:37:45
IEX,INE022Q01020,2022-09-26,BSE,EQ,A,buy,false,20.000000,142.199997,15416600,1664163000000835670,2022-09-26T11:38:16
MAPMYINDIA,INE0BV301023,2022-09-26,BSE,EQ,B,buy,false,5.000000,1315.500000,5440600,1664173815270100580,2022-09-26T12:58:45
TATAMOTORS,INE155A01022,2022-09-27,BSE,EQ,A,buy,false,10.000000,393.600006,3802600,1664249400016368564,2022-09-27T09:46:31
LXCHEM,INE576O01020,2022-09-27,BSE,EQ,A,buy,false,5.000000,336.049988,24201200,1664252145301065593,2022-09-27T09:46:53
HBLPOWER,INE292B01021,2022-09-27,NSE,EQ,EQ,buy,false,50.000000,89.800003,25915539,1100000004769222,2022-09-27T09:48:11
ZENTEC,INE251B01027,2022-09-27,NSE,EQ,EQ,buy,false,10.000000,196.500000,75977860,1300000004849143,2022-09-27T09:49:44
SAREGAMA,INE979A01025,2022-09-27,BSE,EQ,A,buy,false,15.000000,361.950012,40969000,1664254617301054657,2022-09-27T10:31:44
TATAPOWER,INE245A01021,2022-09-28,NSE,EQ,EQ,buy,false,8.000000,216.399994,75467379,1300000002479436,2022-09-28T09:28:51
TATASTEEL,INE081A01020,2022-09-29,BSE,EQ,A,buy,false,10.000000,97.500000,4476200,1664427486310004514,2022-09-29T10:30:11
SAREGAMA,INE979A01025,2022-10-06,NSE,EQ,EQ,buy,false,13.000000,368.049988,75450609,1300000002044900,2022-10-06T09:26:51
SAREGAMA,INE979A01025,2022-10-06,NSE,EQ,EQ,buy,false,1.000000,368.049988,75450608,1300000002044900,2022-10-06T09:26:51
SAREGAMA,INE979A01025,2022-10-06,NSE,EQ,EQ,buy,false,1.000000,368.049988,75450610,1300000002044900,2022-10-06T09:26:51
CDSL,INE736A01011,2022-10-06,NSE,EQ,EQ,buy,false,5.000000,1289.000000,1149002,1000000005825192,2022-10-06T10:08:59
LXCHEM,INE576O01020,2022-10-06,BSE,EQ,A,buy,false,15.000000,346.700012,31556900,1665030509285436349,2022-10-06T10:15:06
BALKRISIND,INE787D01026,2022-10-06,BSE,EQ,A,buy,false,3.000000,1930.000000,2148200,1665027000031287337,2022-10-06T10:15:31
TNPETRO,INE148A01019,2022-10-06,BSE,EQ,B,buy,false,25.000000,100.000000,14759900,1665029181980235376,2022-10-06T10:15:48
IEX,INE022Q01020,2022-10-06,BSE,EQ,A,buy,false,20.000000,145.850006,2922700,1665027000032278829,2022-10-06T10:18:41
BSE,INE118H01025,2022-10-06,NSE,EQ,EQ,buy,false,3.000000,620.700012,1424274,1000000007295359,2022-10-06T10:31:20
NAUKRI,INE663F01024,2022-10-07,NSE,EQ,EQ,buy,false,1.000000,3967.350098,50798613,1200000005220189,2022-10-07T09:56:20
BSE,INE118H01025,2022-10-07,NSE,EQ,EQ,buy,false,2.000000,612.450012,1001607,1000000006483785,2022-10-07T10:20:51
TATASTEEL,INE081A01020,2022-10-07,NSE,EQ,EQ,buy,false,10.000000,102.349998,77181159,1300000013716106,2022-10-07T11:33:32
PARADEEP,INE088F01024,2022-10-10,NSE,EQ,EQ,buy,false,75.000000,67.250000,50628302,1200000003546789,2022-10-10T09:41:42
LICI,INE0J1Y01017,2022-10-11,NSE,EQ,EQ,buy,false,1.000000,623.250000,51025594,1200000006004316,2022-10-11T10:21:21
LXCHEM,INE576O01020,2022-10-11,BSE,EQ,A,buy,false,5.000000,339.399994,36575800,1665462005691855897,2022-10-11T10:21:59
CDSL,INE736A01011,2022-10-11,NSE,EQ,EQ,buy,false,5.000000,1255.150024,1035947,1000000006013865,2022-10-11T10:22:33
DABUR,INE016A01026,2022-10-11,NSE,EQ,EQ,buy,false,1.000000,519.700012,27998785,1100000016340475,2022-10-11T13:02:50
DABUR,INE016A01026,2022-10-11,NSE,EQ,EQ,buy,false,3.000000,519.700012,27998786,1100000016340475,2022-10-11T13:02:50
BORORENEW,INE666D01022,2022-10-11,NSE,EQ,EQ,buy,false,1.000000,578.299988,2363155,1000000014668237,2022-10-11T13:04:12
HBLPOWER,INE292B01021,2022-10-11,BSE,EQ,B,sell,false,6.000000,114.050003,5353400,1665459000012688399,2022-10-11T13:07:02
HBLPOWER,INE292B01021,2022-10-11,BSE,EQ,B,sell,false,1.000000,114.099998,5353200,1665459000012688399,2022-10-11T13:07:02
TEJASNET,INE010J01012,2022-10-12,NSE,EQ,EQ,buy,false,1.000000,724.200012,75867423,1300000004723754,2022-10-12T10:02:11
HFCL,INE548A01028,2022-10-12,NSE,EQ,EQ,buy,false,4.000000,78.000000,26259750,1100000006662103,2022-10-12T10:26:25
HFCL,INE548A01028,2022-10-12,NSE,EQ,EQ,buy,false,46.000000,78.150002,26281144,1100000006792301,2022-10-12T10:28:40
ITI,INE248A01017,2022-10-12,NSE,EQ,EQ,buy,false,13.000000,105.000000,26334351,1100000007092388,2022-10-12T10:33:20
TRIDENT,INE064C01022,2022-10-12,NSE,EQ,EQ,buy,false,70.000000,36.400002,76995829,1300000011126480,2022-10-12T11:43:21
ZENTEC,INE251B01027,2022-10-12,BSE,EQ,A,buy,false,5.000000,197.649994,53709500,1665553977806833008,2022-10-12T11:55:21
IEX,INE022Q01020,2022-10-12,BSE,EQ,A,buy,false,10.000000,140.899994,9183100,1665545400008586183,2022-10-12T13:10:01
HINDALCO,INE038A01020,2022-10-13,NSE,EQ,EQ,buy,false,10.000000,407.750000,26940283,1100000010336813,2022-10-13T11:40:31
HFCL,INE548A01028,2022-10-13,NSE,EQ,EQ,buy,false,10.000000,76.300003,26950758,1100000010397065,2022-10-13T11:41:51
TNPETRO,INE148A01019,2022-10-13,BSE,EQ,B,buy,false,2.000000,97.849998,20030600,1665637065375918947,2022-10-13T11:45:32
LXCHEM,INE576O01020,2022-10-20,NSE,EQ,EQ,buy,false,5.000000,325.649994,50968577,1200000005636283,2022-10-20T10:18:31
LXCHEM,INE576O01020,2022-10-20,NSE,EQ,EQ,buy,false,10.000000,325.600006,50994596,1200000005789631,2022-10-20T10:20:59
DWARKESH,INE366A01041,2022-10-20,NSE,EQ,EQ,buy,false,20.000000,96.849998,26351278,1100000006826790,2022-10-20T10:21:41
CDSL,INE736A01011,2022-10-20,NSE,EQ,EQ,buy,false,1.000000,1228.550049,1164679,1000000006156015,2022-10-20T10:33:50
CDSL,INE736A01011,2022-10-20,NSE,EQ,EQ,buy,false,1.000000,1228.550049,1164680,1000000006156015,2022-10-20T10:33:50
BORORENEW,INE666D01022,2022-10-20,BSE,EQ,A,buy,false,1.000000,566.000000,29844400,1666240339880577498,2022-10-20T10:35:50
TRIDENT,INE064C01022,2022-10-20,BSE,EQ,A,buy,false,6.000000,34.799999,29953000,1666240339880618485,2022-10-20T10:36:29
IEX,INE022Q01020,2022-10-24,BSE,EQ,A,buy,false,10.000000,136.149994,1709600,1666614600006175172,2022-10-24T18:24:21
CDSL,INE736A01011,2022-10-24,NSE,EQ,EQ,buy,false,1.000000,1224.750000,332179,1000000000932665,2022-10-24T18:24:30
ZENTEC,INE251B01027,2022-10-24,BSE,EQ,A,buy,false,5.000000,208.500000,11724100,1666615726902852616,2022-10-24T18:25:13
ITC,INE154A01025,2022-10-24,NSE,EQ,EQ,buy,false,5.000000,349.250000,25524594,1100000001441447,2022-10-24T18:25:24
SAREGAMA,INE979A01025,2022-10-24,BSE,EQ,A,buy,false,10.000000,383.000000,12923900,1666616183277030609,2022-10-24T18:26:33
IRCTC,INE335Y01020,2022-10-24,NSE,EQ,EQ,buy,false,1.000000,744.599976,25608292,1100000001679805,2022-10-24T18:27:52
PARADEEP,INE088F01024,2022-10-27,BSE,EQ,B,buy,false,25.000000,62.400002,1638800,1666841400017233884,2022-10-27T11:44:04
NAUKRI,INE663F01024,2022-10-27,NSE,EQ,EQ,buy,false,1.000000,3869.000000,52289235,1200000012839261,2022-10-27T11:52:13
STARHEALTH,INE575P01011,2022-10-27,NSE,EQ,EQ,buy,false,3.000000,719.049988,77608574,1300000012503940,2022-10-27T12:00:51
LAURUSLABS,INE947Q01028,2022-10-27,NSE,EQ,EQ,buy,false,1.000000,456.899994,52476487,1200000014227713,2022-10-27T12:13:58
HFCL,INE548A01028,2022-10-31,NSE,EQ,EQ,buy,false,40.000000,78.400002,25672408,1100000003235940,2022-10-31T09:37:00
NAUKRI,INE663F01024,2022-10-31,BSE,EQ,A,buy,false,1.000000,3904.149902,411500,1667187000019160754,2022-10-31T09:37:34
SAREGAMA,INE979A01025,2022-10-31,BSE,EQ,A,buy,false,5.000000,374.350006,17178600,1667188437629696456,2022-10-31T09:38:23
HBLPOWER,INE292B01021,2022-11-01,NSE,EQ,EQ,buy,false,57.000000,106.400002,25790842,1100000003506632,2022-11-01T09:40:22
TIPSINDLTD,INE716B01011,2022-11-01,NSE,EQ,EQ,buy,false,1.000000,1769.550049,75926341,1300000004385046,2022-11-01T09:53:10
TIPSINDLTD,INE716B01011,2022-11-01,NSE,EQ,EQ,buy,false,1.000000,1769.599976,75926343,1300000004385046,2022-11-01T09:53:10
TIPSINDLTD,INE716B01011,2022-11-01,NSE,EQ,EQ,buy,false,1.000000,1769.550049,75926342,1300000004385046,2022-11-01T09:53:10
SAREGAMA,INE979A01025,2022-11-01,NSE,EQ,EQ,buy,false,5.000000,382.950012,75944357,1300000004482161,2022-11-01T09:54:32
IEX,INE022Q01020,2022-11-01,NSE,EQ,EQ,buy,false,15.000000,140.250000,26080911,1100000004829359,2022-11-01T09:57:00
