symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
LXCHEM,INE576O01020,5/10/2021,NSE,EQ,EQ,buy,FALSE,15,221.5,50054341,1.20E+15,2021-05-10T09:15:17
LXCHEM,INE576O01020,5/10/2021,NSE,EQ,EQ,buy,FALSE,5,221.449997,50054340,1.20E+15,2021-05-10T09:15:17
DABUR,INE016A01026,5/10/2021,BSE,EQ,A,buy,FALSE,3,526.450012,560000,1.62E+18,2021-05-10T09:19:36
IDFCFIRSTB,INE092T01019,5/10/2021,NSE,EQ,EQ,buy,FALSE,10,55.849998,25315580,1.10E+15,2021-05-10T09:20:30
TRIDENT,INE064C01022,5/10/2021,BSE,EQ,A,buy,FALSE,7,16.24,987100,1.62E+18,2021-05-10T09:23:16
LXCHEM,INE576O01020,5/10/2021,NSE,EQ,EQ,buy,FALSE,5,222.850006,50637497,1.20E+15,2021-05-10T09:29:06
IDFCFIRSTB,INE092T01019,5/10/2021,NSE,EQ,EQ,buy,FALSE,5,55.799999,26130157,1.10E+15,2021-05-10T09:51:38
DABUR,INE016A01026,5/10/2021,BSE,EQ,A,buy,FALSE,1,523,2853900,1.62E+18,2021-05-10T10:12:53
ITC,INE154A01025,5/10/2021,BSE,EQ,A,buy,FALSE,1,205.800003,2344800,1.62E+18,2021-05-10T10:14:28
LXCHEM,INE576O01020,5/10/2021,NSE,EQ,EQ,buy,FALSE,5,220.350006,51687667,1.20E+15,2021-05-10T10:22:22
IDFCFIRSTB,INE092T01019,5/10/2021,NSE,EQ,EQ,buy,FALSE,5,55.900002,27083376,1.10E+15,2021-05-10T10:51:04
HBLPOWER,INE292B01021,5/10/2021,NSE,EQ,EQ,buy,FALSE,15,35.400002,27540587,1.10E+15,2021-05-10T11:25:07
KOLTEPATIL,INE094I01018,5/10/2021,BSE,EQ,A,sell,FALSE,3,244.199997,49842300,1.62E+18,2021-05-10T12:01:01
DABUR,INE016A01026,5/10/2021,BSE,EQ,A,buy,FALSE,1,522.25,5519100,1.62E+18,2021-05-10T12:01:33
SAIL,INE114A01011,5/10/2021,BSE,EQ,A,buy,FALSE,1,147.75,5555700,1.62E+18,2021-05-10T12:04:06
PRAJIND,INE074A01025,5/10/2021,NSE,EQ,EQ,buy,FALSE,10,296.899994,53069612,1.20E+15,2021-05-10T12:23:16
PRAJIND,INE074A01025,5/10/2021,NSE,EQ,EQ,buy,FALSE,5,297.100006,53078877,1.20E+15,2021-05-10T12:24:12
SBIN,INE062A01020,5/10/2021,NSE,EQ,EQ,sell,FALSE,1,363.5,78547882,1.30E+15,2021-05-10T12:24:53
PRAJIND,INE074A01025,5/10/2021,NSE,EQ,EQ,buy,FALSE,2,297.100006,53087499,1.20E+15,2021-05-10T12:25:06
M&MFIN,INE774D01024,5/10/2021,BSE,EQ,A,buy,FALSE,1,156,4753100,1.62E+18,2021-05-10T12:29:16
TRIDENT,INE064C01022,5/10/2021,BSE,EQ,A,buy,FALSE,8,16.780001,6435600,1.62E+18,2021-05-10T12:52:49
PRAJIND,INE074A01025,5/10/2021,NSE,EQ,EQ,buy,FALSE,6,313.399994,53776532,1.20E+15,2021-05-10T13:27:26
PFC,INE134E01011,5/10/2021,NSE,EQ,EQ,sell,FALSE,11,112.849998,53806559,1.20E+15,2021-05-10T13:30:09
PRAJIND,INE074A01025,5/10/2021,NSE,EQ,EQ,buy,FALSE,3,313.399994,53812081,1.20E+15,2021-05-10T13:30:47
DAAWAT,INE818H01020,5/10/2021,BSE,EQ,A,sell,FALSE,20,76.75,66978300,1.62E+18,2021-05-10T13:32:07
PRAJIND,INE074A01025,5/10/2021,NSE,EQ,EQ,buy,FALSE,4,313.100006,53828213,1.20E+15,2021-05-10T13:32:30
SCI,INE109A01011,5/10/2021,NSE,EQ,EQ,sell,FALSE,10,116.5,79455210,1.30E+15,2021-05-10T13:33:51
KOTAKBANK,INE237A01028,5/10/2021,NSE,EQ,EQ,sell,FALSE,1,1805.050049,53852687,1.20E+15,2021-05-10T13:34:52
SAIL,INE114A01011,5/10/2021,BSE,EQ,A,sell,FALSE,1,145.75,6661100,1.62E+18,2021-05-10T13:35:20
MAHABANK,INE457A01014,5/10/2021,NSE,EQ,EQ,buy,FALSE,13,24.700001,53913267,1.20E+15,2021-05-10T13:40:34
PRAJIND,INE074A01025,5/10/2021,NSE,EQ,EQ,buy,FALSE,5,312.450012,54030920,1.20E+15,2021-05-10T13:53:04
LXCHEM,INE576O01020,5/10/2021,NSE,EQ,EQ,buy,FALSE,1,227.600006,54040130,1.20E+15,2021-05-10T13:54:05
NMDC,INE584A01023,5/10/2021,BSE,EQ,A,buy,FALSE,1,198.649994,9896300,1.62E+18,2021-05-10T14:41:12
TRIDENT,INE064C01022,5/11/2021,BSE,EQ,A,buy,FALSE,10,17.940001,4036400,1.62E+18,2021-05-11T09:55:35
TATACONSUM,INE192A01025,5/11/2021,NSE,EQ,EQ,buy,FALSE,1,639.5,76602814,1.30E+15,2021-05-11T09:57:56
HBLPOWER,INE292B01021,5/11/2021,BSE,EQ,B,buy,FALSE,10,35.599998,1786500,1.62E+18,2021-05-11T09:58:22
SPICEJET,INE285B01017,5/11/2021,BSE,EQ,A,buy,FALSE,5,67.150002,686600,1.62E+18,2021-05-11T10:01:48
ITC,INE154A01025,5/11/2021,BSE,EQ,A,buy,FALSE,1,206.25,2680400,1.62E+18,2021-05-11T10:12:13
KARURVYSYA,INE036D01028,5/11/2021,BSE,EQ,B,sell,FALSE,50,54.349998,848000,1.62E+18,2021-05-11T10:14:16
TRIDENT,INE064C01022,5/11/2021,BSE,EQ,A,buy,FALSE,100,18.120001,5170800,1.62E+18,2021-05-11T10:14:40
TRIDENT,INE064C01022,5/11/2021,BSE,EQ,A,buy,FALSE,12,18.139999,5219500,1.62E+18,2021-05-11T10:15:25
IDFCFIRSTB,INE092T01019,5/11/2021,BSE,EQ,A,buy,FALSE,2,55.200001,3640000,1.62E+18,2021-05-11T10:19:39
TRIDENT,INE064C01022,5/11/2021,BSE,EQ,A,buy,FALSE,1,18.370001,7470800,1.62E+18,2021-05-11T11:07:19
OIL,INE274J01014,5/11/2021,NSE,EQ,EQ,sell,FALSE,10,127.949997,52533333,1.20E+15,2021-05-11T11:29:11
GODREJIND,INE233A01035,5/11/2021,NSE,EQ,EQ,buy,FALSE,2,511.5,27781378,1.10E+15,2021-05-11T11:35:43
LUMAXTECH,INE872H01027,5/11/2021,BSE,EQ,B,sell,FALSE,19,137.800003,2412900,1.62E+18,2021-05-11T11:42:48
LUMAXTECH,INE872H01027,5/11/2021,BSE,EQ,B,sell,FALSE,1,137.850006,2412700,1.62E+18,2021-05-11T11:42:48
TATAMOTORS,INE155A01022,5/11/2021,NSE,EQ,EQ,sell,FALSE,40,316.200012,78491344,1.30E+15,2021-05-11T11:47:56
TATAPOWER,INE245A01021,5/11/2021,BSE,EQ,A,sell,FALSE,50,109.300003,4568500,1.62E+18,2021-05-11T11:48:37
TATACHEM,INE092A01019,5/11/2021,BSE,EQ,A,buy,FALSE,10,705.650024,51074100,1.62E+18,2021-05-11T11:54:33
PNB,INE160A01022,5/11/2021,BSE,EQ,A,sell,FALSE,40,34.900002,9260100,1.62E+18,2021-05-11T12:05:38
YESBANK,INE528G01035,5/11/2021,BSE,EQ,A,sell,FALSE,53,13.18,6665000,1.62E+18,2021-05-11T12:05:56
COALINDIA,INE522F01014,5/11/2021,BSE,EQ,A,sell,FALSE,50,154.649994,6701800,1.62E+18,2021-05-11T12:16:48
HINDZINC,INE267A01025,5/11/2021,NSE,EQ,EQ,sell,FALSE,10,314.950012,28364844,1.10E+15,2021-05-11T12:17:14
PRAJIND,INE074A01025,5/11/2021,BSE,EQ,A,sell,FALSE,35,340.350006,54994900,1.62E+18,2021-05-11T12:17:51
ONGC,INE213A01029,5/11/2021,NSE,EQ,EQ,sell,FALSE,30,113.599998,53144887,1.20E+15,2021-05-11T12:19:28
IDFCFIRSTB,INE092T01019,5/11/2021,BSE,EQ,A,buy,FALSE,18,55.25,8291300,1.62E+18,2021-05-11T13:20:35
DABUR,INE016A01026,5/11/2021,NSE,EQ,EQ,buy,FALSE,6,521.400024,4579795,1.00E+15,2021-05-11T13:28:14
DABUR,INE016A01026,5/11/2021,NSE,EQ,EQ,buy,FALSE,4,521.400024,4579794,1.00E+15,2021-05-11T13:28:14
DABUR,INE016A01026,5/11/2021,NSE,EQ,EQ,buy,FALSE,10,521.400024,4588490,1.00E+15,2021-05-11T13:28:52
HBLPOWER,INE292B01021,5/11/2021,BSE,EQ,B,buy,FALSE,40,36.900002,5997400,1.62E+18,2021-05-11T13:42:54
HBLPOWER,INE292B01021,5/11/2021,BSE,EQ,B,buy,FALSE,50,37,6014400,1.62E+18,2021-05-11T13:43:40
PRAJIND,INE074A01025,5/11/2021,BSE,EQ,A,buy,FALSE,40,324.549988,70431300,1.62E+18,2021-05-11T13:53:35
SPICEJET,INE285B01017,5/11/2021,BSE,EQ,A,buy,FALSE,15,68.550003,2579200,1.62E+18,2021-05-11T14:17:03
M&MFIN,INE774D01024,5/12/2021,BSE,EQ,A,sell,FALSE,26,155.550003,512900,1.62E+18,2021-05-12T09:20:18
GODREJIND,INE233A01035,5/12/2021,NSE,EQ,EQ,buy,FALSE,3,515.75,25351171,1.10E+15,2021-05-12T09:22:05
GODREJIND,INE233A01035,5/12/2021,NSE,EQ,EQ,buy,FALSE,8,515.700012,25351167,1.10E+15,2021-05-12T09:22:05
GODREJIND,INE233A01035,5/12/2021,NSE,EQ,EQ,buy,FALSE,1,515.75,25351169,1.10E+15,2021-05-12T09:22:05
GODREJIND,INE233A01035,5/12/2021,NSE,EQ,EQ,buy,FALSE,1,515.75,25351170,1.10E+15,2021-05-12T09:22:05
GODREJIND,INE233A01035,5/12/2021,NSE,EQ,EQ,buy,FALSE,5,515.700012,25351168,1.10E+15,2021-05-12T09:22:05
NMDC,INE584A01023,5/12/2021,NSE,EQ,EQ,buy,FALSE,20,206,50664371,1.20E+15,2021-05-12T09:28:22
M&MFIN,INE774D01024,5/12/2021,BSE,EQ,A,sell,FALSE,30,154.600006,2067100,1.62E+18,2021-05-12T09:53:08
MAHABANK,INE457A01014,5/12/2021,BSE,EQ,A,buy,FALSE,30,25.1,30782200,1.62E+18,2021-05-12T10:25:04
MAHABANK,INE457A01014,5/12/2021,BSE,EQ,A,buy,FALSE,100,25.1,31006100,1.62E+18,2021-05-12T10:25:33
GODREJIND,INE233A01035,5/12/2021,NSE,EQ,EQ,sell,FALSE,10,577.099976,27252563,1.10E+15,2021-05-12T10:46:45
GODREJIND,INE233A01035,5/12/2021,NSE,EQ,EQ,sell,FALSE,8,577.099976,27252564,1.10E+15,2021-05-12T10:46:45
IDFCFIRSTB,INE092T01019,5/12/2021,BSE,EQ,A,buy,FALSE,10,55.549999,7742200,1.62E+18,2021-05-12T11:16:58
KALPATPOWR,INE220B01022,5/12/2021,NSE,EQ,EQ,buy,FALSE,5,380,52814304,1.20E+15,2021-05-12T11:22:26
BIOCON,INE376G01013,5/12/2021,NSE,EQ,EQ,buy,FALSE,10,386.950012,3775687,1.00E+15,2021-05-12T12:27:18
GUFICBIO,INE742B01025,5/12/2021,NSE,EQ,EQ,buy,FALSE,10,184.75,28676551,1.10E+15,2021-05-12T12:28:13
M&M,INE101A01026,5/12/2021,NSE,EQ,EQ,sell,FALSE,16,758.150024,53602504,1.20E+15,2021-05-12T12:29:20
LINCOLN,INE405C01035,5/12/2021,NSE,EQ,EQ,buy,FALSE,2,332.350006,53657592,1.20E+15,2021-05-12T12:34:05
LINCOLN,INE405C01035,5/12/2021,NSE,EQ,EQ,buy,FALSE,2,332.25,53657590,1.20E+15,2021-05-12T12:34:05
LINCOLN,INE405C01035,5/12/2021,NSE,EQ,EQ,buy,FALSE,2,332.299988,53657591,1.20E+15,2021-05-12T12:34:05
LINCOLN,INE405C01035,5/12/2021,NSE,EQ,EQ,buy,FALSE,2,332.25,53657589,1.20E+15,2021-05-12T12:34:05
LINCOLN,INE405C01035,5/12/2021,NSE,EQ,EQ,buy,FALSE,2,332.5,53657593,1.20E+15,2021-05-12T12:34:05
BIOCON,INE376G01013,5/12/2021,NSE,EQ,EQ,buy,FALSE,9,385.950012,3985594,1.00E+15,2021-05-12T12:44:08
BIOCON,INE376G01013,5/12/2021,NSE,EQ,EQ,buy,FALSE,1,385.899994,3985593,1.00E+15,2021-05-12T12:44:08
HDFCLIFE,INE795G01014,5/12/2021,BSE,EQ,A,sell,FALSE,6,669,19223000,1.62E+18,2021-05-12T12:44:43
HDFCLIFE,INE795G01014,5/12/2021,BSE,EQ,A,sell,FALSE,4,668.75,19223200,1.62E+18,2021-05-12T12:44:43
GUFICBIO,INE742B01025,5/12/2021,NSE,EQ,EQ,buy,FALSE,10,187,28907658,1.10E+15,2021-05-12T12:45:43
MOREPENLAB,INE083A01026,5/12/2021,NSE,EQ,EQ,buy,FALSE,9,58.150002,53962016,1.20E+15,2021-05-12T13:00:56
MOREPENLAB,INE083A01026,5/12/2021,NSE,EQ,EQ,buy,FALSE,1,58.150002,53962017,1.20E+15,2021-05-12T13:00:56
LINCOLN,INE405C01035,5/12/2021,NSE,EQ,EQ,sell,FALSE,2,329.700012,53988486,1.20E+15,2021-05-12T13:03:33
LINCOLN,INE405C01035,5/12/2021,NSE,EQ,EQ,sell,FALSE,5,329.700012,53988487,1.20E+15,2021-05-12T13:03:33
LINCOLN,INE405C01035,5/12/2021,NSE,EQ,EQ,sell,FALSE,1,329.700012,53988489,1.20E+15,2021-05-12T13:03:33
LINCOLN,INE405C01035,5/12/2021,NSE,EQ,EQ,sell,FALSE,2,329.700012,53988488,1.20E+15,2021-05-12T13:03:33
GUFICBIO,INE742B01025,5/12/2021,NSE,EQ,EQ,buy,FALSE,10,189.300003,29130379,1.10E+15,2021-05-12T13:05:08
MOREPENLAB,INE083A01026,5/12/2021,NSE,EQ,EQ,buy,FALSE,10,58.349998,54053594,1.20E+15,2021-05-12T13:09:40
ITDCEM,INE686A01026,5/12/2021,NSE,EQ,EQ,buy,FALSE,15,81.900002,29606451,1.10E+15,2021-05-12T13:47:01
GODREJIND,INE233A01035,5/12/2021,NSE,EQ,EQ,sell,FALSE,2,604.900024,29625338,1.10E+15,2021-05-12T13:48:33
HINDCOPPER,INE531E01026,5/12/2021,NSE,EQ,EQ,buy,FALSE,4,179.050003,29792908,1.10E+15,2021-05-12T14:02:17
RAILTEL,INE0DD101019,5/12/2021,NSE,EQ,EQ,sell,FALSE,8,130.600006,80441058,1.30E+15,2021-05-12T14:06:55
RAILTEL,INE0DD101019,5/12/2021,NSE,EQ,EQ,sell,FALSE,12,130.550003,80441059,1.30E+15,2021-05-12T14:06:55
EXIDEIND,INE302A01020,5/12/2021,NSE,EQ,EQ,buy,FALSE,5,189.899994,29862400,1.10E+15,2021-05-12T14:07:24
TATACHEM,INE092A01019,5/12/2021,BSE,EQ,A,buy,FALSE,1,728.799988,73846600,1.62E+18,2021-05-12T14:12:14
NMDC,INE584A01023,5/12/2021,NSE,EQ,EQ,sell,FALSE,20,209.699997,54903993,1.20E+15,2021-05-12T14:22:07
SAREGAMA,INE979A01017,5/12/2021,NSE,EQ,EQ,buy,FALSE,2,1904.25,80718323,1.30E+15,2021-05-12T14:22:48
TATACHEM,INE092A01019,5/12/2021,NSE,EQ,EQ,buy,FALSE,1,733.25,80761976,1.30E+15,2021-05-12T14:25:33
IRFC,INE053F01010,5/12/2021,BSE,EQ,B,sell,FALSE,3,23.6,8465700,1.62E+18,2021-05-12T14:32:13
RAILTEL,INE0DD101019,5/12/2021,NSE,EQ,EQ,sell,FALSE,30,129.800003,80983955,1.30E+15,2021-05-12T14:36:01
GODREJIND,INE233A01035,5/12/2021,NSE,EQ,EQ,buy,FALSE,1,565.75,30520426,1.10E+15,2021-05-12T14:52:33
GODREJIND,INE233A01035,5/12/2021,NSE,EQ,EQ,buy,FALSE,13,565.799988,30520427,1.10E+15,2021-05-12T14:52:33
ITC,INE154A01025,5/12/2021,BSE,EQ,A,sell,FALSE,30,203.5,7279800,1.62E+18,2021-05-12T14:54:04
GODREJIND,INE233A01035,5/12/2021,NSE,EQ,EQ,sell,FALSE,5,567.400024,30880424,1.10E+15,2021-05-12T15:06:18
GODREJIND,INE233A01035,5/12/2021,NSE,EQ,EQ,sell,FALSE,6,567.450012,30880423,1.10E+15,2021-05-12T15:06:18
GODREJIND,INE233A01035,5/12/2021,NSE,EQ,EQ,sell,FALSE,1,567.450012,30880422,1.10E+15,2021-05-12T15:06:18
IRCTC,INE335Y01012,5/12/2021,NSE,EQ,EQ,buy,FALSE,2,1746.099976,30904234,1.10E+15,2021-05-12T15:07:38
PANACEABIO,INE922B01023,5/12/2021,NSE,EQ,EQ,buy,FALSE,5,376,55820650,1.20E+15,2021-05-12T15:08:09
PANACEABIO,INE922B01023,5/12/2021,NSE,EQ,EQ,buy,FALSE,3,375.100006,55830212,1.20E+15,2021-05-12T15:08:41
IDFCFIRSTB,INE092T01019,5/12/2021,BSE,EQ,A,buy,FALSE,10,55.299999,20360500,1.62E+18,2021-05-12T15:10:44
SPICEJET,INE285B01017,5/12/2021,NSE,EQ,EQ,buy,FALSE,1,71.949997,82035980,1.30E+15,2021-05-12T15:12:48
HBLPOWER,INE292B01021,5/14/2021,NSE,EQ,EQ,sell,FALSE,150,41.299999,25272696,1.10E+15,2021-05-14T09:19:15
VIMTALABS,INE579C01029,5/14/2021,BSE,EQ,B,sell,FALSE,10,255.800003,2197700,1.62E+18,2021-05-14T09:21:39
VIMTALABS,INE579C01029,5/14/2021,BSE,EQ,B,sell,FALSE,20,256.200012,2197500,1.62E+18,2021-05-14T09:21:39
INFY,INE009A01021,5/14/2021,NSE,EQ,EQ,buy,FALSE,2,1316.650024,26037659,1.10E+15,2021-05-14T09:45:57
IDFCFIRSTB,INE092T01019,5/14/2021,BSE,EQ,A,buy,FALSE,10,54.900002,3021500,1.62E+18,2021-05-14T09:47:00
TRIDENT,INE064C01022,5/14/2021,BSE,EQ,A,buy,FALSE,10,17.059999,2467500,1.62E+18,2021-05-14T09:51:35
TRIDENT,INE064C01022,5/14/2021,BSE,EQ,A,buy,FALSE,9,17.08,2480200,1.62E+18,2021-05-14T09:52:00
TATACHEM,INE092A01019,5/14/2021,BSE,EQ,A,buy,FALSE,3,711.049988,31507300,1.62E+18,2021-05-14T10:40:31
ASHOKLEY,INE208A01029,5/14/2021,BSE,EQ,A,buy,FALSE,10,111.800003,5042800,1.62E+18,2021-05-14T10:41:40
CDSL,INE736A01011,5/14/2021,NSE,EQ,EQ,buy,FALSE,10,815.650024,2756620,1.00E+15,2021-05-14T10:43:59
ALEMBICLTD,INE426A01027,5/14/2021,NSE,EQ,EQ,buy,FALSE,10,127.150002,3230558,1.00E+15,2021-05-14T11:11:51
ALEMBICLTD,INE426A01027,5/14/2021,NSE,EQ,EQ,buy,FALSE,15,127.150002,3237617,1.00E+15,2021-05-14T11:12:17
ALEMBICLTD,INE426A01027,5/14/2021,NSE,EQ,EQ,sell,FALSE,25,126.150002,3307459,1.00E+15,2021-05-14T11:17:23
APLLTD,INE901L01018,5/14/2021,NSE,EQ,EQ,buy,FALSE,10,954.099976,3324364,1.00E+15,2021-05-14T11:18:36
BORORENEW,INE666D01022,5/14/2021,NSE,EQ,EQ,buy,FALSE,10,275.950012,3448562,1.00E+15,2021-05-14T11:27:46
ASHOKLEY,INE208A01029,5/14/2021,BSE,EQ,A,buy,FALSE,10,112.150002,6820800,1.62E+18,2021-05-14T11:28:53
TRIDENT,INE064C01022,5/14/2021,BSE,EQ,A,buy,FALSE,20,16.66,6634500,1.62E+18,2021-05-14T12:16:16
WIPRO,INE075A01022,5/14/2021,NSE,EQ,EQ,buy,FALSE,1,494.299988,80025166,1.30E+15,2021-05-14T12:51:53
IDFCFIRSTB,INE092T01019,5/14/2021,BSE,EQ,A,buy,FALSE,5,54,11778700,1.62E+18,2021-05-14T13:59:56
KALPATPOWR,INE220B01022,5/14/2021,NSE,EQ,EQ,sell,FALSE,5,383.100006,54884012,1.20E+15,2021-05-14T14:26:38
PANACEABIO,INE922B01023,5/14/2021,NSE,EQ,EQ,sell,FALSE,8,383.149994,54886314,1.20E+15,2021-05-14T14:26:52
GODREJIND,INE233A01035,5/14/2021,NSE,EQ,EQ,sell,FALSE,2,532.950012,29723756,1.10E+15,2021-05-14T14:27:31
MOREPENLAB,INE083A01026,5/14/2021,BSE,EQ,A,sell,FALSE,20,59,67244200,1.62E+18,2021-05-14T14:29:33
IDFCFIRSTB,INE092T01019,5/17/2021,NSE,EQ,EQ,buy,FALSE,10,54.650002,25064332,1.10E+15,2021-05-17T09:15:24
HAPPSTMNDS,INE419U01012,5/17/2021,NSE,EQ,EQ,buy,FALSE,5,748,25078994,1.10E+15,2021-05-17T09:15:35
WIPRO,INE075A01022,5/17/2021,NSE,EQ,EQ,buy,FALSE,9,501.799988,75246060,1.30E+15,2021-05-17T09:18:39
IEX,INE022Q01020,5/17/2021,NSE,EQ,EQ,buy,FALSE,5,378.399994,25294779,1.10E+15,2021-05-17T09:20:07
SPICEJET,INE285B01017,5/17/2021,BSE,EQ,A,buy,FALSE,5,70.550003,204600,1.62E+18,2021-05-17T09:24:08
ITDCEM,INE686A01026,5/17/2021,NSE,EQ,EQ,sell,FALSE,15,80.099998,26132858,1.10E+15,2021-05-17T09:56:44
EVEREADY,INE128A01029,5/17/2021,NSE,EQ,EQ,sell,FALSE,5,288.600006,26196143,1.10E+15,2021-05-17T10:00:20
GODREJIND,INE233A01035,5/17/2021,NSE,EQ,EQ,buy,FALSE,4,540.849976,26467068,1.10E+15,2021-05-17T10:17:02
HAPPSTMNDS,INE419U01012,5/17/2021,NSE,EQ,EQ,buy,FALSE,1,749.299988,27959167,1.10E+15,2021-05-17T12:22:44
IEX,INE022Q01020,5/17/2021,NSE,EQ,EQ,buy,FALSE,5,375.149994,27963348,1.10E+15,2021-05-17T12:23:07
HINDCOPPER,INE531E01026,5/17/2021,BSE,EQ,A,buy,FALSE,2,170.100006,6172100,1.62E+18,2021-05-17T15:24:48
TRIDENT,INE064C01022,5/17/2021,NSE,EQ,EQ,buy,FALSE,5,16.15,81517552,1.30E+15,2021-05-17T15:26:42
SAREGAMA,INE979A01017,5/18/2021,NSE,EQ,EQ,sell,FALSE,2,2317,76573004,1.30E+15,2021-05-18T10:07:21
PRAJIND,INE074A01025,5/18/2021,NSE,EQ,EQ,sell,FALSE,40,346.5,51277865,1.20E+15,2021-05-18T10:08:32
HINDCOPPER,INE531E01026,5/18/2021,NSE,EQ,EQ,sell,FALSE,6,179.550003,30677712,1.10E+15,2021-05-18T15:23:08
BORORENEW,INE666D01022,5/18/2021,NSE,EQ,EQ,sell,FALSE,10,276.899994,6152531,1.00E+15,2021-05-18T15:23:40
ASHOKLEY,INE208A01029,5/19/2021,NSE,EQ,EQ,sell,FALSE,10,121.349998,403522,1.00E+15,2021-05-19T09:21:56
ASHOKLEY,INE208A01029,5/19/2021,NSE,EQ,EQ,sell,FALSE,74,121.349998,403521,1.00E+15,2021-05-19T09:21:56
ASHOKLEY,INE208A01029,5/19/2021,NSE,EQ,EQ,sell,FALSE,36,121.300003,403523,1.00E+15,2021-05-19T09:21:56
SAREGAMA,INE979A01017,5/19/2021,NSE,EQ,EQ,buy,FALSE,5,2359.949951,75456502,1.30E+15,2021-05-19T09:22:45
PRAJIND,INE074A01025,5/19/2021,NSE,EQ,EQ,buy,FALSE,20,381.5,50352164,1.20E+15,2021-05-19T09:23:35
ANURAS,INE930P01018,5/19/2021,NSE,EQ,EQ,buy,FALSE,10,777.799988,575637,1.00E+15,2021-05-19T09:27:05
TATACHEM,INE092A01019,5/19/2021,NSE,EQ,EQ,sell,FALSE,30,722.849976,75736981,1.30E+15,2021-05-19T09:29:24
SAREGAMA,INE979A01017,5/19/2021,NSE,EQ,EQ,buy,FALSE,1,2350,75782317,1.30E+15,2021-05-19T09:30:46
SAREGAMA,INE979A01017,5/19/2021,NSE,EQ,EQ,buy,FALSE,1,2346.149902,75897748,1.30E+15,2021-05-19T09:34:22
INTELLECT,INE306R01017,5/19/2021,NSE,EQ,EQ,buy,FALSE,5,746,25673144,1.10E+15,2021-05-19T09:36:42
IRCTC,INE335Y01012,5/19/2021,NSE,EQ,EQ,sell,FALSE,2,1846.699951,25804208,1.10E+15,2021-05-19T09:43:28
LXCHEM,INE576O01020,5/19/2021,NSE,EQ,EQ,buy,FALSE,1,223.350006,52458599,1.20E+15,2021-05-19T11:53:09
LXCHEM,INE576O01020,5/19/2021,NSE,EQ,EQ,buy,FALSE,8,223.350006,52458598,1.20E+15,2021-05-19T11:53:09
ITC,INE154A01025,5/19/2021,NSE,EQ,EQ,sell,FALSE,2,208.5,27427782,1.10E+15,2021-05-19T11:53:39
ITC,INE154A01025,5/19/2021,NSE,EQ,EQ,sell,FALSE,5,208.5,27427781,1.10E+15,2021-05-19T11:53:39
ITC,INE154A01025,5/19/2021,NSE,EQ,EQ,sell,FALSE,5,208.5,27427780,1.10E+15,2021-05-19T11:53:39
ITC,INE154A01025,5/19/2021,NSE,EQ,EQ,sell,FALSE,3,208.5,27427779,1.10E+15,2021-05-19T11:53:39
ITC,INE154A01025,5/19/2021,NSE,EQ,EQ,sell,FALSE,15,208.5,27427778,1.10E+15,2021-05-19T11:53:39
SUBEX,INE754A01055,5/19/2021,BSE,EQ,B,buy,FALSE,20,60.200001,19899600,1.62E+18,2021-05-19T12:20:58
LXCHEM,INE576O01020,5/19/2021,NSE,EQ,EQ,buy,FALSE,10,220.949997,52744867,1.20E+15,2021-05-19T12:25:09
TDPOWERSYS,INE419M01019,5/19/2021,BSE,EQ,B,buy,FALSE,10,226.850006,1468600,1.62E+18,2021-05-19T12:33:50
HAPPSTMNDS,INE419U01012,5/19/2021,BSE,EQ,B,buy,FALSE,4,761.599976,9795000,1.62E+18,2021-05-19T13:08:34
ANURAS,INE930P01018,5/19/2021,NSE,EQ,EQ,buy,FALSE,1,770.200012,4045039,1.00E+15,2021-05-19T13:09:16
SAREGAMA,INE979A01017,5/19/2021,NSE,EQ,EQ,sell,FALSE,2,2381.100098,79257245,1.30E+15,2021-05-19T13:10:10
SAREGAMA,INE979A01017,5/19/2021,NSE,EQ,EQ,sell,FALSE,5,2377.350098,79257246,1.30E+15,2021-05-19T13:10:10
PRAJIND,INE074A01025,5/19/2021,NSE,EQ,EQ,sell,FALSE,20,383.399994,53151561,1.20E+15,2021-05-19T13:11:28
VIRATCRA,INE295C01014,5/19/2021,BSE,EQ,X,buy,FALSE,50,26.200001,18832900,1.62E+18,2021-05-19T13:15:09
VIRATCRA,INE295C01014,5/19/2021,BSE,EQ,X,buy,FALSE,50,26.5,19025500,1.62E+18,2021-05-19T13:19:14
VIRATCRA,INE295C01014,5/19/2021,BSE,EQ,X,buy,FALSE,50,26.9,19066100,1.62E+18,2021-05-19T13:19:56
VIRATCRA,INE295C01014,5/19/2021,BSE,EQ,X,buy,FALSE,10,26.65,19588100,1.62E+18,2021-05-19T13:30:10
VIRATCRA,INE295C01014,5/19/2021,BSE,EQ,X,buy,FALSE,10,26.65,19610300,1.62E+18,2021-05-19T13:30:44
VIRATCRA,INE295C01014,5/19/2021,BSE,EQ,X,buy,FALSE,10,26.35,21847800,1.62E+18,2021-05-19T14:18:24
VIRATCRA,INE295C01014,5/19/2021,BSE,EQ,X,buy,FALSE,50,26,25882300,1.62E+18,2021-05-19T15:16:42
SAREGAMA,INE979A01017,5/19/2021,NSE,EQ,EQ,buy,FALSE,1,2334.399902,81125223,1.30E+15,2021-05-19T15:18:09
SAREGAMA,INE979A01017,5/19/2021,NSE,EQ,EQ,buy,FALSE,9,2328.449951,81138814,1.30E+15,2021-05-19T15:18:31
